id;tower;_071_eqty_fta;_075_cash_a;_166_ebitda_int_exp;_167_eqty_gw_a;_168_b_loans_bonds_a;_172_eqty_gw_a_gw;_187_margin_yoy;_192_tpo_rev;_193_tro_rev;_209_ebtda_pv;_210_e_eqty;_211_e_a;_166_ebitda_int_exp_3;_027_st_l_ebitda_2;_161_rev_yoy_2;_187_margin_yoy_2;_187_margin_yoy_3;PD
6868;CZ;0.878814;0.351634;24.795032;0.393561;-0.446478;-0.086399;0.080959;-0.482962;0.489526;0.104582;0.211508;0.083241;0.235505;1.834340;0.052445217;0.019040551;-0.456250607;0.019138586
6869;CZ;0.878814;0.351634;24.795032;0.393561;-0.446478;-0.086399;0.080959;-0.482962;0.489526;0.104582;0.211508;0.083241;0.235505;1.834340;0.052445217;0.019040551;-0.456250607;0.019138586
6870;CZ;16.673601;-1.585945;161.572539;0.772163;-0.943685;-1.506096;0.045804;-0.889157;28.517698;0.225004;0.111900;0.086405;-2.534810;1.798805;0.111751581;0.145804454;-0.369837185;0.00126118
6874;CZ;24.486506;-1.577132;68.230000;0.918946;-0.943685;-2.056506;0.199152;-0.984106;27.828743;0.562801;0.008179;0.007516;-0.703597;2.769581;0.19373504;0.299151738;-0.165484307;0.002969248
6878;CZ;26.206554;-2.266598;-4.372372;0.496250;-0.891650;-0.471466;0.500000;-0.380362;69.525656;0.540117;0.059830;0.029690;0.737717;33.870000;0.43;0.5;0.16879983;0.00932534
6882;CZ;1.224267;-0.465123;93.979475;0.714417;-0.943685;-1.289556;0.138175;-0.341958;14.550529;-0.920798;0.352610;0.251910;-1.165795;0.831457;0.124185629;0.238175089;-0.246742699;0.003799732
6886;CZ;2.227357;0.627113;161.572539;0.794317;-0.943685;-1.589171;0.024957;-0.800439;21.896390;-0.282245;0.157700;0.125264;-2.534810;1.053279;0.106657125;0.124956511;-0.397619465;0.002591284
6888;CZ;2.494057;0.677260;161.572539;0.747947;-0.834211;-1.415289;0.022111;-0.798689;17.790423;-0.034249;0.123763;0.092568;-2.534810;1.481153;0.016117588;0.077889409;-0.460341787;0.002942609
6889;CZ;2.736016;0.590029;161.572539;0.759800;-0.926724;-1.459735;0.060139;-0.805263;16.422370;-0.376197;0.239204;0.181747;-2.534810;1.743097;0.016695738;0.039861067;-0.483996336;0.002591232
6892;CZ;1.708347;0.412433;25.991221;0.550114;-0.877265;-0.673447;0.259507;-0.730792;43.822933;-0.144264;0.227796;0.125314;0.211276;1.741517;0.035740447;0.159506664;-0.218315924;0.014274493
6895;CZ;3.061886;0.545916;68.230000;0.917593;-0.943685;-2.051436;0.162230;-0.785018;24.399081;-0.161327;0.115073;0.105591;-0.703597;0.431742;0.044961313;0.062230028;-0.34794822;0.005795759
6897;CZ;2.419335;0.564872;68.230000;0.916634;-0.943685;-2.047837;0.104793;-0.722768;22.808499;0.003817;0.064865;0.059457;-0.703597;0.835215;0.068477504;0.204792804;-0.29122843;0.006125741
6899;CZ;1.321963;0.136207;7.502624;0.669859;-0.943685;-1.122474;0.054438;-0.376993;71.701048;0.180599;0.001967;0.001317;0.585754;1.920727;0.017707054;0.154437521;-0.358332631;0.014684545
6901;CZ;6.754144;-2.810576;-0.813996;0.210915;-0.943685;0.598492;0.704351;0.220540;76.475671;0.588505;0.019359;0.004083;0.737717;33.870000;0.680817256;0.604351139;0.37449046;0.012105261
6904;CZ;26.206554;0.413686;-0.771721;0.490104;-0.943685;-0.448421;0.041318;-0.128783;158.352919;0.544106;0.021815;0.010692;0.737717;33.870000;0.045301597;0.058681733;-0.485938224;0.023561864
6912;CZ;0.786962;0.689183;48.643678;0.462026;-0.442781;-0.361500;0.465064;0.127713;16.325038;0.396836;0.017742;0.008383;-0.247539;3.282372;0.049541225;0.365064051;0.055612917;0.019373132
6918;CZ;26.206554;-0.556226;37.193598;0.129846;-0.943685;0.902490;0.696929;0.022815;63.694536;0.340320;0.626977;0.081410;-0.015623;5.732366;1.498545825;0.596929354;0.364600079;0.019244488
6927;CZ;0.992060;-2.451380;11.108295;0.516916;0.824301;-0.548961;0.036553;-0.754248;0.127775;0.334356;-0.032014;-0.016549;0.512723;1.245592;0.131906615;0.063447066;-0.479587869;0.008367674
6929;CZ;0.575129;0.677243;0.879199;0.370781;1.345776;-0.000977;0.373852;-0.718723;102.144105;0.439636;-0.138537;-0.051367;0.719909;3.698408;0.106253833;0.273851945;-0.065937697;0.041272315
6934;CZ;0.361561;0.491206;4.618564;0.347177;2.806452;0.087534;0.008741;-0.985856;17.592653;-4.045900;0.087466;0.030366;0.644170;0.571313;0.094037479;0.091258888;-0.44252542;0.020571955
6936;CZ;0.462208;0.222070;6.050706;0.425282;2.354792;-0.205346;0.084526;-0.954951;0.000000;-2.659783;0.042836;0.018217;0.615162;0.535777;0.018558379;0.015473869;-0.451497592;0.019786742
6938;CZ;0.614028;-0.168923;7.766407;0.535619;1.707267;-0.619095;0.169757;-0.985856;0.000000;-5.168065;0.099634;0.053366;0.580412;0.736823;0.271389162;0.26975734;-0.20465572;0.008842892
6939;CZ;26.206554;0.654150;22.773723;0.588433;-0.482540;-0.817139;0.188983;-0.153001;67.666132;0.293903;0.120170;0.070712;0.276445;3.841026;0.278207463;0.288982842;-0.179035529;0.019560886
6941;CZ;26.206554;0.614694;161.572539;0.722413;-0.943685;-1.319542;0.329654;-0.577777;68.302078;0.265016;0.115941;0.083758;-2.534810;2.333719;0.00766246;0.229654157;-0.124836327;0.003338883
6945;CZ;1.425692;0.651417;6.392342;0.645368;0.050410;-1.030635;0.278796;0.055193;64.998026;0.249205;0.026928;0.017379;0.608243;7.586596;0.284305357;0.178796486;-0.192610019;0.024220347
6948;CZ;1.269337;0.541366;36.481595;0.642192;0.285822;-1.018725;0.211054;-0.439966;34.224289;-0.109625;0.083600;0.053687;-0.001201;2.516214;0.001843074;0.111053798;-0.282884937;0.015285297
6953;CZ;2.789169;-1.864180;68.230000;0.700726;-0.943685;-1.238219;0.035493;-0.896526;27.580617;0.354005;0.022543;0.015796;-0.703597;3.098800;0.034755684;0.135492543;-0.383578992;0.003273707
6954;CZ;2.789169;-1.864180;68.230000;0.700726;-0.943685;-1.238219;0.035493;-0.896526;27.580617;0.354005;0.022543;0.015796;-0.703597;3.098800;0.034755684;0.135492543;-0.383578992;0.003273707
6960;CZ;8.247528;-1.212599;68.230000;0.599570;-0.943685;-0.858899;0.252883;0.529720;117.486010;0.501942;-0.017003;-0.010195;-0.703597;93.270000;0.12192146;0.352883003;-0.093881222;0.006310481
6963;CZ;1.449294;0.375474;61.602180;0.558918;-0.943685;-0.706462;0.321069;-0.703881;22.085403;-0.348535;0.224188;0.125303;-0.510007;1.755507;0.284622368;0.221068878;-0.136277199;0.009321539
6964;CZ;0.610811;0.401985;66.625468;0.349872;-0.536056;0.077427;0.102086;-0.689414;21.401141;0.103047;0.047054;0.016463;-0.611752;2.862359;0.390474785;0.202086225;-0.294835257;0.012982693
6969;CZ;0.688084;0.609620;19.600782;0.679641;0.680571;-1.159154;0.008222;-0.510028;0.000000;-3.778181;0.092285;0.062721;0.340712;0.627552;0.095381622;0.09177821;-0.441833364;0.009766056
6973;CZ;5.324838;-1.044254;68.230000;0.848515;-0.943685;-1.792404;0.177793;-0.445884;84.926377;0.093479;0.076453;0.064871;-0.703597;1.073296;0.014767542;0.277792826;-0.193947512;0.003930552
6975;CZ;6.839409;-1.654940;68.230000;0.855629;-0.943685;-1.819081;0.061348;-0.556886;71.877112;0.135967;0.098335;0.084138;-0.703597;1.042081;0.045648346;0.038652161;-0.48238533;0.002942006
6977;CZ;7.013603;-1.482847;68.230000;0.866672;-0.943685;-1.860489;0.178377;-0.566831;67.911317;-0.107751;0.140058;0.121384;-0.703597;0.729695;0.120696871;0.078377426;-0.326429957;0.003032482
6978;CZ;2.070020;0.500339;16.445386;0.564283;0.254563;-0.726581;0.022486;-0.872527;22.906479;0.144444;0.267468;0.150928;0.404623;0.852933;0.209668826;0.077514409;-0.460841518;0.019233064
6979;CZ;1.018522;0.559480;17.133354;0.388412;0.253229;-0.067093;0.260490;-0.770901;16.227881;0.449676;0.084911;0.032981;0.390688;4.910137;0.266730569;0.160489761;-0.217005833;0.026603838
6983;CZ;4.925932;0.378239;31.319835;0.583457;-0.943685;-0.798479;0.500000;-0.636777;58.397021;0.654381;-0.017626;-0.010284;0.103348;1.832446;0.43;0.5;0.16879983;0.015654356
6986;CZ;4.957624;-0.198707;20.045166;0.651275;-0.136868;-1.052785;0.698068;-0.669228;65.231946;0.146162;0.203850;0.132762;0.331711;1.385970;0.258633984;0.798067753;0.499378619;0.01442235
6990;CZ;1.192389;0.583942;7.357272;0.504424;0.703069;-0.502119;0.068809;-0.386409;75.959198;0.068404;0.024111;0.012162;0.588698;6.935958;0.429649382;0.168808776;-0.339181282;0.027280693
6992;CZ;1.281178;0.672840;7.693962;0.556921;0.616042;-0.698974;0.113626;-0.425173;64.654115;0.074079;0.025032;0.013941;0.581879;5.378290;0.066310434;0.013626034;-0.412718628;0.025621672
6994;CZ;1.320783;0.486976;8.013952;0.548029;0.794746;-0.665628;0.099552;-0.169005;96.497929;0.115048;0.011226;0.006152;0.575398;7.704411;0.231461517;0.199552196;-0.298212142;0.026470816
7012;CZ;0.454596;0.629803;-5.187635;0.268018;-0.631677;0.384367;0.162836;0.198455;0.276895;1.512667;-0.364627;-0.097727;0.737717;33.870000;0.248611189;0.262835968;-0.213879244;0.044763078
7013;CZ;3.304608;-1.779306;161.572539;0.235767;-0.943685;0.505303;0.059504;-0.105172;45.402633;0.404818;0.166431;0.039239;-2.534810;6.521826;0.152342604;0.159503666;-0.351581411;0.002607993
7014;CZ;0.286705;-2.118054;68.230000;0.026219;-0.943685;1.291073;0.066733;0.172362;40.492609;0.844539;-2.207345;-0.124261;0.737717;33.870000;0.163808448;0.166732646;-0.341947964;0.01810611
7015;CZ;-0.538556;-2.777457;-26.990290;-0.042875;-0.943685;1.550163;0.095351;0.238645;42.406506;0.732109;1.293192;-0.065358;0.737717;33.870000;0.119983949;0.195351319;-0.303810294;0.015358838
7018;CZ;1.106232;0.511788;2.654278;-0.000821;0.950234;1.394566;0.015888;-0.590563;35.287212;0.990719;-0.313123;-0.126537;0.683955;2.209429;0.083004185;0.084112219;-0.452049178;0.057866777
7021;CZ;1.288302;-0.586578;4.904286;0.287472;1.142825;0.056151;0.024265;-0.770054;25.742651;0.067776;-0.016333;-0.007822;0.638383;1.050531;0.056404751;0.075734694;-0.463213192;0.02164667
7029;CZ;0.743546;0.614913;13.775656;0.721160;0.442147;-1.314843;0.267764;-0.867068;7.219827;-0.148735;-0.033135;-0.023895;0.458697;0.423770;0.072509241;0.167763852;-0.207312271;0.017490938
7030;CZ;0.843508;0.660336;2.855282;0.547182;0.572178;-0.662452;0.134901;0.141891;47.726519;0.459600;-0.146158;-0.079975;0.679884;12.007153;0.043706679;0.034901079;-0.384367186;0.031479922
7039;CZ;8.536627;-1.071004;68.230000;0.299656;-0.943685;0.265728;0.178621;0.508240;35.875458;0.312038;0.295949;0.088683;-0.703597;4.776305;0.520270901;0.078621009;-0.326105355;0.00884351
7044;CZ;19.784933;-3.818446;68.230000;0.742240;-0.943685;-1.393888;0.048491;-0.406443;45.758137;-0.247003;0.293029;0.217498;-0.703597;0.939198;0.003894995;0.051509003;-0.49549671;0.001435899
7046;CZ;26.206554;-0.891421;161.572539;0.598600;-0.943685;-0.855261;0.219483;-0.715840;30.929612;0.585442;0.071869;0.043021;-2.534810;6.203684;0.038660107;0.119482845;-0.271652262;0.002234921
7049;CZ;26.206554;-0.779708;161.572539;0.646034;-0.943685;-1.033131;0.044845;-0.768468;20.778105;0.592569;0.073269;0.047334;-2.534810;5.044961;0.112245926;0.055154555;-0.490638593;0.002114854
7053;CZ;0.702470;-0.320601;15.458333;0.124808;-0.499173;0.921379;1.063299;-0.157037;47.394804;0.342145;0.438058;0.054673;0.424615;5.799314;0.896636135;1.163299066;0.986091317;0.030341486
7055;CZ;3.512674;-2.504968;161.572539;0.185580;-0.941319;0.693494;5.371666;0.431470;22.283368;0.083399;0.418645;0.077692;-2.534810;5.122402;0.216014528;5.27166645;6.594224482;0.006218175
7058;CZ;2.077011;0.536728;-1.609351;0.706212;0.031494;-1.258790;0.153845;-0.298072;57.923104;1.118744;-0.064602;-0.045622;0.737717;33.870000;0.140998948;0.253845186;-0.225860494;0.025203691
7066;CZ;6.725722;-3.797724;161.572539;0.959288;-0.943685;-2.207784;0.099446;-0.829592;59.967508;0.367491;0.035229;0.033795;-2.534810;0.511732;0.305837189;0.199445877;-0.298353825;0.000461668
7069;CZ;5.940417;-4.099802;161.572539;0.964263;-0.943685;-2.226438;0.021058;-0.848728;45.397079;0.259521;0.042092;0.040588;-2.534810;0.426350;0.198391705;0.121057824;-0.402814914;0.000394703
7071;CZ;8.072118;-4.174383;161.572539;0.948763;-0.943685;-2.168316;0.598321;-0.780713;79.043635;-0.067806;0.070828;0.067199;-2.534810;0.446643;0.164006892;0.498320693;0.233192707;0.000410987
7075;CZ;4.761751;-2.465303;68.230000;0.563120;-0.943685;-0.722219;0.039365;-0.354284;57.200326;0.292987;0.041282;0.023247;-0.703597;6.478593;0.286265114;0.139365189;-0.378418246;0.003324502
7078;CZ;1.845189;0.496049;6.387615;0.593251;-0.708135;-0.835204;0.404122;-0.136713;30.733686;0.303599;0.063515;0.037680;0.608338;14.383124;0.088792517;0.50412175;0.10766179;0.021939506
7080;CZ;1.943308;0.534409;21.475827;0.622698;-0.719849;-0.945627;0.604661;-0.176351;29.990433;0.423138;0.019483;0.012132;0.302734;4.011967;0.21648145;0.504661062;0.241641977;0.018994263
7086;CZ;1.295044;-1.077880;-1.850824;0.526372;-0.943685;-0.584421;0.129592;-0.390759;34.839833;-0.723980;0.233280;0.122792;0.737717;33.870000;0.226999775;0.229592203;-0.258180381;0.010404038
7090;CZ;0.998835;0.561375;66.049337;0.907884;-0.761548;-2.015026;0.080034;-0.315910;65.585917;-1.439077;0.002205;0.002002;-0.600083;0.911024;0.022618578;0.019965534;-0.457483253;0.005434029
7093;CZ;1.018906;0.595050;161.572539;0.924901;-0.854307;-2.078838;0.438604;-0.266730;57.886292;-1.756594;0.001876;0.001735;-2.534810;1.508573;0.155698075;0.538603656;0.153612892;0.002030278
7102;CZ;0.985107;-0.215217;20.850435;0.834677;-0.943685;-1.740511;0.195475;-0.878768;9.848839;-0.372372;0.007776;0.006490;0.315401;1.672116;0.341631443;0.295474883;-0.170384138;0.007973498
7104;CZ;2.142908;-1.951794;65.772059;0.891383;-0.544678;-1.953152;2.223131;-0.886616;10.107316;-0.343429;0.097721;0.087107;-0.594466;0.206260;0.097936096;2.123131276;2.398439531;0.003863033
7107;CZ;0.860596;0.288035;-0.006470;0.699942;-0.193685;-1.235278;0.539302;-0.879247;12.791177;-1.263310;0.025068;0.017546;0.737717;33.870000;0.652852695;0.639302116;0.287805162;0.01460119
7110;CZ;0.060310;-1.420128;161.572539;0.017753;-0.943685;1.322821;0.657824;-0.385698;16.763978;0.401714;1.293192;0.080152;-2.534810;11.276645;0.254756056;0.557824087;0.312487817;0.004090469
7112;CZ;1.404813;0.673450;2.738530;0.431331;-0.761748;-0.228030;0.078828;-0.802040;13.885177;-0.171077;0.023014;0.009927;0.682249;21.146841;0.015994021;0.02117163;-0.459090514;0.022267773
7114;CZ;1.593410;0.685803;2.581556;0.442267;-0.490124;-0.269041;0.141910;-0.748564;6.646148;-1.016846;0.106529;0.047114;0.685428;32.582574;0.051308083;0.241910489;-0.241764849;0.020846801
7115;CZ;1.697139;0.653418;6.036009;0.477516;-0.782814;-0.401217;1.039677;-0.845631;4.529534;-0.221917;0.047039;0.022462;0.615460;12.707543;0.25423887;0.939676507;0.82135005;0.024019045
7121;CZ;1.116950;0.540045;8.769836;0.460859;0.712054;-0.338755;0.187280;0.179618;95.281453;-0.023850;0.024480;0.011282;0.560088;10.875295;0.26902408;0.287280222;-0.181304466;0.030630234
7130;CZ;1.224428;0.682635;3.216152;0.203435;0.885079;0.626541;0.012460;0.148443;74.572363;0.518666;0.139441;0.028367;0.672575;26.806288;0.038387784;0.112460328;-0.414272065;0.049760105
7131;CZ;1.224428;0.682635;3.216152;0.203435;0.885079;0.626541;0.012460;0.148443;74.572363;0.518666;0.139441;0.028367;0.672575;26.806288;0.038387784;0.112460328;-0.414272065;0.049760105
7133;CZ;2.242037;0.573192;5.606661;0.257044;0.781746;0.425516;0.500000;0.023352;67.861505;0.572830;0.043933;0.011293;0.624156;23.543346;0.43;0.5;0.16879983;0.046564725
7135;CZ;2.306886;-0.661819;116.798103;0.890151;-0.829090;-1.948531;0.011911;-0.790083;47.779596;-0.643013;0.081621;0.072655;-1.627976;0.839907;0.040073381;0.111910998;-0.415004111;0.002190248
7137;CZ;2.800415;-0.726320;161.572539;0.944783;-0.943685;-2.153392;0.046001;-0.811060;77.519713;-0.755368;0.094034;0.088842;-2.534810;0.389976;0.038642579;0.053998807;-0.49217876;0.001183021
7138;CZ;2.061586;0.149095;161.572539;0.936961;-0.943685;-2.124062;0.181073;-0.765696;94.530630;-0.502460;0.065804;0.061656;-2.534810;0.620530;0.130873256;0.281072808;-0.189576558;0.001825249
7140;CZ;2.150931;-0.083328;161.572539;0.872892;-0.943685;-1.883815;0.115521;-0.686538;66.048128;-0.919428;0.098818;0.086258;-2.534810;0.922225;0.080997159;0.015521437;-0.410192786;0.001644299
7142;CZ;0.000000;-0.288467;161.572539;0.000000;-0.943685;1.389390;0.011347;-0.620031;112.147301;-1.530223;0.100000;0.397775;-2.534810;1.611024;0.054204135;0.111347457;-0.415755094;0.003918974
7145;CZ;9.695812;0.459410;21.787611;0.590822;-0.943685;-0.826095;0.021906;-0.322797;56.747195;0.405603;0.196120;0.115872;0.296419;7.424045;0.022884756;0.121905516;-0.401685267;0.016302023
7150;CZ;3.100000;-1.797231;16.862069;0.125296;-0.943685;0.919549;0.536611;0.107261;43.049979;0.519543;0.642673;0.080525;0.396183;16.593729;4.76091494;0.436610879;0.150957287;0.015329146
7158;CZ;1.361677;0.654021;16.890026;0.507075;1.023441;-0.512060;0.108941;-0.515012;56.950598;0.178792;0.100869;0.051148;0.395617;4.802847;0.171102388;0.208941007;-0.285700473;0.026880048
7159;CZ;1.361677;0.654021;16.890026;0.507075;1.023441;-0.512060;0.108941;-0.515012;56.950598;0.178792;0.100869;0.051148;0.395617;4.802847;0.171102388;0.208941007;-0.285700473;0.026880048
7163;CZ;0.842671;0.690691;10.559589;0.396755;1.406370;-0.110378;0.263617;-0.079616;66.469539;0.121258;0.033987;0.013756;0.523837;5.896706;0.064888601;0.163617243;-0.212838105;0.037512434
7173;CZ;3.062484;-4.794178;161.572539;0.348849;-0.943685;0.081262;0.474328;1.143153;37.682138;-0.370493;0.418106;0.145856;-2.534810;2.157954;0.286805396;0.374327966;0.067958148;0.000836595
7175;CZ;3.890447;-0.819426;-9.467368;0.408309;-0.760818;-0.141704;0.356524;1.390689;116.671293;0.553107;0.019327;0.007891;0.737717;33.870000;0.069755418;0.456523792;0.044232041;0.023326863
7176;CZ;3.799373;-0.503467;17.650854;0.433963;-0.752460;-0.237901;0.312439;1.228275;74.252101;0.547050;0.015951;0.006922;0.380207;17.271447;0.131155628;0.212439293;-0.147777113;0.020076288
7178;CZ;20.080196;-1.001872;68.230000;0.494977;-0.943685;-0.466694;0.203551;-0.267353;48.444320;0.478916;0.071562;0.035422;-0.703597;4.047858;0.059299985;0.103550504;-0.292883937;0.006594228
7181;CZ;2.784560;-0.111640;63.614618;0.236662;-0.436277;0.501945;0.545524;-0.045207;50.245526;0.384172;0.308355;0.072976;-0.550768;6.145394;0.509600574;0.445523758;0.162834724;0.016013994
7183;CZ;0.965777;0.472459;161.572539;0.878138;-0.943193;-1.903486;0.083169;0.206424;14.001060;-1.924691;0.004447;0.003905;-2.534810;1.130720;0.128259233;0.183169132;-0.320044458;0.001966093
7190;CZ;1.312490;-0.264316;11.645952;0.523499;0.682816;-0.573646;0.057498;-0.592780;72.908481;-0.153459;0.157347;0.082371;0.501833;2.182218;0.174229084;0.157498009;-0.35425418;0.017352578
7192;CZ;1.516880;-0.185437;16.641785;0.461561;0.741060;-0.341388;0.272722;-0.582540;86.238065;-0.187971;0.267784;0.123598;0.400645;2.561018;0.476057582;0.172721606;-0.200705494;0.018766966
7194;CZ;1.190090;0.386211;18.219759;0.360265;0.928642;0.038456;0.162100;-0.499297;84.148431;0.380743;0.109228;0.039351;0.368684;5.597205;0.183885722;0.062099768;-0.348121806;0.028880085
7195;CZ;1.960478;-0.219349;57.195238;0.860453;-0.943685;-1.837168;0.237053;-0.578318;53.957218;-1.985991;0.350177;0.301311;-0.420747;0.379319;0.00341303;0.137053227;-0.248237709;0.004117864
7198;CZ;1.670784;-0.000958;68.230000;0.872954;-0.943685;-1.884044;0.079324;-0.377095;76.148102;-1.065968;0.155473;0.135721;-0.703597;0.666410;0.065490472;0.020676363;-0.458430514;0.004462693
7199;CZ;1.917736;-0.533966;68.230000;0.919798;-0.943685;-2.059703;0.176529;-0.456493;57.376149;-1.668274;0.191230;0.175893;-0.703597;0.350743;0.007900877;0.076529389;-0.328892678;0.00313595
7203;CZ;1.625049;0.602269;23.135338;0.589732;-0.008137;-0.822009;0.009654;-0.746063;32.960310;0.447537;0.018203;0.010735;0.269121;8.870437;0.065144583;0.090346329;-0.443741509;0.018630811
7206;CZ;0.610352;0.271491;2.177483;0.549686;1.007281;-0.671842;0.004336;4.352040;113.030425;-1.398122;-0.036325;-0.019968;0.693613;3.690983;0.101926869;0.095664457;-0.436654493;0.040517854
7209;CZ;0.727556;0.531555;8.483190;0.693314;0.411799;-1.210425;0.040127;-0.262702;35.339277;-4.054855;0.007565;0.005245;0.565894;1.010216;0.081954448;0.059873188;-0.484350472;0.009857399
7215;CZ;0.924380;-0.974914;155.391304;0.220289;-0.943685;0.563340;0.145711;-0.123125;13.786295;0.484947;0.165824;0.036529;-2.409663;6.257415;0.096140094;0.045711083;-0.369961613;0.003858795
7216;CZ;1.391884;-0.356143;161.572539;0.357940;-0.943685;0.047173;0.146911;-0.649586;8.322704;0.385191;0.287083;0.102759;-2.534810;2.475005;0.055057261;0.046910627;-0.368363083;0.003496581
7219;CZ;0.944156;0.599639;0.612128;0.352402;-0.264519;0.067941;0.200691;-0.887970;40.697221;1.980342;-0.514870;-0.181441;0.725318;64.213365;0.039510582;0.100690544;-0.296695162;0.038511783
7220;CZ;3.319320;0.531859;58.122953;0.754290;-0.491244;-1.439074;0.500000;-0.767769;62.626074;-0.008093;0.186026;0.140318;-0.439537;1.172799;0.43;0.5;0.16879983;0.009653533
7223;CZ;2.701654;-1.979624;68.230000;0.585763;-0.943685;-0.807125;0.013795;0.238405;35.776543;-1.710404;0.280326;0.164204;-0.703597;1.769649;0.094614512;0.113795113;-0.41249331;0.002979834
7227;CZ;0.294465;0.654774;2.629984;0.150278;1.868137;0.825873;0.270459;0.264728;76.249504;0.431634;0.062445;0.009384;0.684448;16.027289;0.162485513;0.170458503;-0.20372134;0.063814303
7228;CZ;0.422299;0.456639;5.129078;0.200647;1.287259;0.636997;0.557979;-0.104845;70.193966;0.161892;0.291947;0.058578;0.633830;4.327572;0.048000167;0.45797929;0.179433151;0.047695442
7231;CZ;1.009184;0.164713;-4.063066;0.328048;0.547954;0.159263;0.761439;-0.921976;68.910470;0.982659;-0.144660;-0.047455;0.737717;33.870000;0.652852695;0.861438659;0.583827634;0.03726624
7232;CZ;1.144422;0.275881;1.929332;0.591869;1.177042;-0.830022;0.067030;-0.931803;76.407278;0.136553;0.058053;0.034360;0.698639;12.485183;0.164667271;0.167029516;-0.34155235;0.023450772
7237;CZ;1.503581;-1.194349;68.230000;0.954768;-0.943685;-2.190834;0.019615;-0.884154;67.922570;-5.168065;0.226799;0.216541;-0.703597;0.093624;0.065750507;0.080385381;-0.457015618;0.001166126
7238;CZ;1.193990;-0.035319;68.230000;0.943081;-0.943685;-2.147009;0.111961;-0.758067;80.365376;-5.168065;0.255404;0.240866;-0.703597;0.141950;0.032500209;0.011960761;-0.414937795;0.001871193
7244;CZ;12.168421;-4.420251;71.062500;0.146975;-0.713727;0.838258;0.151257;-0.046291;1.602947;0.478131;0.192659;0.028316;-0.701622;20.653034;0.012594063;0.251256629;-0.229310044;0.003044491
7250;CZ;0.963834;0.596401;5.824885;0.513879;0.687521;-0.537573;0.329986;-0.458348;27.052507;0.268244;0.033421;0.017174;0.619736;3.540235;0.443617996;0.429985548;0.008866781;0.029587781
7252;CZ;1.159489;0.645628;10.682912;0.612115;0.170838;-0.905941;0.017430;-0.581537;41.622040;0.265241;0.050228;0.030745;0.521339;2.455083;0.106681012;0.117429631;-0.407649897;0.021603331
7254;CZ;1.321986;0.682632;19.148563;0.595415;0.454783;-0.843318;0.163355;-0.662933;65.827220;0.097328;0.109639;0.065281;0.349871;2.050576;0.018417546;0.063355197;-0.346448803;0.020778941
7258;CZ;3.146017;-1.295739;68.230000;0.716974;-0.943685;-1.299146;0.108642;-0.871649;9.086077;0.333464;0.230957;0.165590;-0.703597;1.350848;0.241739105;0.008641534;-0.419361047;0.003947933
7263;CZ;1.218979;-0.362785;11.884490;0.474900;-0.347231;-0.391407;0.064294;-0.293491;15.016780;0.395541;0.105670;0.050183;0.497002;3.789229;0.042677053;0.035705676;-0.4784588;0.016787981
7266;CZ;1.299536;-0.666084;26.061295;0.443232;-0.813138;-0.272659;0.160290;-0.276020;10.866629;0.441120;0.109500;0.048534;0.209857;5.721493;0.203525421;0.060290113;-0.35053338;0.012800551
7271;CZ;3.564244;-2.193439;68.230000;0.874804;-0.943685;-1.890981;0.039490;-0.411742;89.789955;-0.549072;0.128832;0.112703;-0.703597;0.828465;0.019980888;0.060509764;-0.483502162;0.002133528
7272;CZ;-0.148254;-0.009819;-0.957279;-0.103370;0.542305;1.777010;0.824766;5.752506;332.957625;2.220698;1.223900;-0.126514;0.737717;33.870000;0.116901408;0.924766355;0.668219066;0.17947646
7273;CZ;0.278776;-0.018225;0.633573;0.199282;0.305403;0.642116;1.063299;0.597363;332.957625;-5.168065;1.293192;0.311092;0.724884;0.552848;2.213078704;1.163299066;0.986091317;0.018057627
7275;CZ;26.206554;0.005305;15.786624;0.487225;-0.943685;-0.437623;0.389320;-0.602195;93.330971;0.376299;0.089412;0.043564;0.417966;9.404882;0.0422534;0.289320363;-0.045324251;0.016669475
7276;CZ;26.206554;0.544847;58.168724;0.596463;-0.943685;-0.847249;0.375433;-0.920018;66.820022;0.077165;0.189279;0.112898;-0.440464;2.615210;0.115305711;0.27543296;-0.063830812;0.010358175
7279;CZ;26.014011;0.626187;161.572539;0.647254;-0.943685;-1.037706;0.415847;-0.903457;53.753826;-0.221311;0.227076;0.146976;-2.534810;1.645226;0.176107637;0.315846955;-0.00997452;0.003256505
7286;CZ;5.112549;-1.344174;161.572539;0.691454;-0.943685;-1.203451;0.137544;-0.706332;17.064283;0.550057;0.021154;0.014627;-2.534810;3.192674;0.136995444;0.237543757;-0.247584021;0.001687429
7289;CZ;0.446329;0.096616;4.108116;0.382794;2.115566;-0.046024;0.064206;1.199402;41.673460;-2.900395;0.138545;0.053034;0.654509;0.738587;0.081795767;0.035794331;-0.478576944;0.025913795
7295;CZ;0.131155;0.521582;4.358315;0.125985;3.339103;0.916966;0.339186;-0.843667;2.747644;-4.794673;0.388841;0.048988;0.649441;0.833861;0.212786554;0.239186444;-0.11213346;0.027882543
7297;CZ;0.896473;0.581459;4.659142;0.468893;0.914731;-0.368884;0.291376;1.152889;74.672308;-1.187740;0.151649;0.071107;0.643348;1.306094;0.219588071;0.191375973;-0.175846407;0.031640506
